time:20150130, dvT0:1.25
time:20160129, dvT0:0.70
SZ300245: avgDV:1.03
time:20120131, dvT0:0.84
time:20130131, dvT0:0.94
time:20140130, dvT0:1.57
time:20150130, dvT0:1.27
time:20160129, dvT0:0.55
SH600712: avgDV:1.03
time:20120131, dvT0:1.06
time:20130131, dvT0:1.09
time:20140130, dvT0:0.93
time:20150130, dvT0:1.06
time:20160129, dvT0:1.03
SZ000973: avgDV:1.03
time:20120131, dvT0:1.07
time:20130131, dvT0:1.04
time:20140130, dvT0:0.99
time:20150130, dvT0:1.03
SH600462: avgDV:1.03
time:20120131, dvT0:1.25
time:20130131, dvT0:1.21
time:20140130, dvT0:0.94
time:20150130, dvT0:1.03
time:20160129, dvT0:0.73
SH600387: avgDV:1.03
time:20120131, dvT0:0.99
time:20130131, dvT0:1.42
time:20140130, dvT0:0.96
time:20150130, dvT0:1.14
time:20160129, dvT0:0.64
SZ002654: avgDV:1.03
time:20130131, dvT0:1.07
time:20140130, dvT0:1.15
time:20150130, dvT0:1.10
time:20160129, dvT0:0.81
SH600960: avgDV:1.03
time:20120131, dvT0:1.00
time:20130131, dvT0:1.00
time:20140130, dvT0:0.93
time:20150130, dvT0:1.20
SH600421: avgDV:1.03
time:20120131, dvT0:1.12
time:20130131, dvT0:1.15
time:20140130, dvT0:1.05
time:20150130, dvT0:1.15
time:20160129, dvT0:0.69
SZ000989: avgDV:1.03
time:20120131, dvT0:1.19
time:20130131, dvT0:1.19
time:20140130, dvT0:0.97
time:20150120, dvT0:1.16
time:20160129, dvT0:0.65
SZ002597: avgDV:1.03
time:20120131, dvT0:1.00
time:20130131, dvT0:1.01
time:20140130, dvT0:0.95
time:20150130, dvT0:1.19
time:20160129, dvT0:1.01
SZ000761: avgDV:1.03
time:20120131, dvT0:0.99
time:20130131, dvT0:1.12
time:20140130, dvT0:0.91
time:20150130, dvT0:1.03
time:20160129, dvT0:1.10
SZ002058: avgDV:1.03
time:20120131, dvT0:1.21
time:20130131, dvT0:1.01
time:20140130, dvT0:1.15
time:20150130, dvT0:1.12
time:20160129, dvT0:0.66
SZ002013: avgDV:1.03
time:20120131, dvT0:0.94
time:20130131, dvT0:1.33
time:20140130, dvT0:1.08
time:20150130, dvT0:1.02
time:20160129, dvT0:0.79
SZ002126: avgDV:1.03
time:20120131, dvT0:0.89
time:20130131, dvT0:1.25
time:20140130, dvT0:1.22
time:20150130, dvT0:1.12
time:20160129, dvT0:0.68
SZ002405: avgDV:1.03
time:20120131, dvT0:0.94
time:20130131, dvT0:1.06
time:20140130, dvT0:1.25
time:20150130, dvT0:1.19
time:20160129, dvT0:0.72
SZ300069: avgDV:1.03
time:20120131, dvT0:0.90
time:20130131, dvT0:0.98
time:20140130, dvT0:1.23
time:20150130, dvT0:1.02
SZ300261: avgDV:1.03
time:20120131, dvT0:1.11
time:20130131, dvT0:0.96
time:20140130, dvT0:0.95
time:20150130, dvT0:1.21
time:20160129, dvT0:0.92
SZ002418: avgDV:1.03
time:20120131, dvT0:1.15
time:20130131, dvT0:1.04
time:20140130, dvT0:1.01
time:20150130, dvT0:1.27
time:20160129, dvT0:0.68
SH600323: avgDV:1.03
time:20120131, dvT0:1.01
time:20130131, dvT0:1.06
time:20140130, dvT0:1.32
time:20150130, dvT0:1.03
time:20160129, dvT0:0.73
SH600596: avgDV:1.03
time:20120131, dvT0:1.03
time:20130131, dvT0:1.39
time:20140130, dvT0:0.99
time:20150130, dvT0:1.07
time:20160129, dvT0:0.67
SH600845: avgDV:1.03
time:20120131, dvT0:1.07
time:20130131, dvT0:1.03
time:20140130, dvT0:1.24
time:20150130, dvT0:1.10
time:20160129, dvT0:0.70
SH600516: avgDV:1.03
time:20120131, dvT0:1.20
time:20130131, dvT0:1.19
time:20140130, dvT0:0.94
time:20150130, dvT0:1.10
time:20160129, dvT0:0.72
SZ000892: avgDV:1.03
time:20120131, dvT0:1.15
time:20130131, dvT0:1.10
time:20140130, dvT0:1.05
time:20150127, dvT0:1.14
time:20160129, dvT0:0.70
SZ000045: avgDV:1.03
time:20120131, dvT0:1.05
time:20130131, dvT0:1.26
time:20140128, dvT0:1.05
time:20150130, dvT0:1.10
time:20160129, dvT0:0.67
SZ300350: avgDV:1.03
time:20130131, dvT0:0.97
time:20140130, dvT0:1.05
time:20150130, dvT0:1.33
time:20160129, dvT0:0.76
SZ002210: avgDV:1.03
time:20120131, dvT0:1.10
time:20130131, dvT0:1.00
time:20140130, dvT0:1.15
time:20150130, dvT0:1.08
time:20160129, dvT0:0.81
SZ002529: avgDV:1.03
time:20120131, dvT0:0.87
time:20130130, dvT0:1.54
time:20140130, dvT0:1.09
time:20160129, dvT0:0.62
SZ300081: avgDV:1.03
time:20120131, dvT0:0.89
time:20130131, dvT0:1.07
time:20140130, dvT0:1.13
SZ002357: avgDV:1.03
time:20120131, dvT0:1.02
time:20130131, dvT0:1.01
time:20140130, dvT0:1.29
time:20150130, dvT0:1.13
time:20160129, dvT0:0.70
SZ002214: avgDV:1.03
time:20130131, dvT0:1.19
time:20140130, dvT0:0.99
time:20150130, dvT0:1.21
time:20160129, dvT0:0.73
SZ300024: avgDV:1.03
time:20120131, dvT0:1.07
time:20130131, dvT0:1.18
time:20140130, dvT0:1.14
time:20150130, dvT0:1.03
time:20160129, dvT0:0.72
SZ002676: avgDV:1.03
time:20130131, dvT0:1.00
time:20140130, dvT0:1.05
time:20150130, dvT0:1.17
time:20160129, dvT0:0.90
SH600000: avgDV:1.03
time:20120131, dvT0:1.13
time:20130131, dvT0:1.21
time:20140130, dvT0:0.96
time:20150130, dvT0:0.92
time:20160129, dvT0:0.92
SH600507: avgDV:1.03
time:20120131, dvT0:1.26
time:20130131, dvT0:1.18
time:20140130, dvT0:0.89
time:20150130, dvT0:1.11
time:20160129, dvT0:0.71
SH600973: avgDV:1.03
time:20120131, dvT0:1.08
time:20130131, dvT0:1.21
time:20140130, dvT0:1.08
time:20150130, dvT0:1.07
time:20160129, dvT0:0.70
SZ300063: avgDV:1.03
time:20120131, dvT0:0.94
time:20130131, dvT0:1.03
time:20140130, dvT0:1.12
SH600010: avgDV:1.03
time:20120131, dvT0:1.18
time:20130131, dvT0:0.99
time:20140130, dvT0:0.93
time:20150130, dvT0:1.23
time:20160129, dvT0:0.82
SZ000025: avgDV:1.03
time:20120131, dvT0:1.02
time:20130131, dvT0:1.08
time:20140130, dvT0:1.09
time:20150130, dvT0:1.11
time:20160129, dvT0:0.84
SH600889: avgDV:1.03
time:20120131, dvT0:1.09
time:20130131, dvT0:1.30
time:20140130, dvT0:0.95
time:20150130, dvT0:1.12
time:20160129, dvT0:0.69
SZ300178: avgDV:1.03
time:20120131, dvT0:0.97
time:20130131, dvT0:0.96
time:20140130, dvT0:1.23
time:20150130, dvT0:1.27
time:20160129, dvT0:0.71
SH600343: avgDV:1.03
time:20120131, dvT0:1.07
time:20130131, dvT0:1.30
time:20140130, dvT0:1.04
time:20150130, dvT0:1.02
time:20160129, dvT0:0.70
SZ000661: avgDV:1.03
time:20120131, dvT0:0.94
time:20130131, dvT0:1.21
time:20140130, dvT0:1.11
time:20150130, dvT0:1.06
time:20160129, dvT0:0.82
SZ000413: avgDV:1.03
time:20120131, dvT0:1.03
time:20130131, dvT0:1.02
time:20140130, dvT0:1.37
time:20150130, dvT0:1.05
time:20160129, dvT0:0.67
SZ002011: avgDV:1.03
time:20120131, dvT0:1.03
time:20130131, dvT0:1.10
time:20140130, dvT0:0.91
time:20150130, dvT0:1.06
SH600489: avgDV:1.03
time:20120131, dvT0:1.27
time:20130131, dvT0:0.98
time:20140130, dvT0:0.94
time:20150130, dvT0:1.12
time:20160129, dvT0:0.83
SH600398: avgDV:1.03
time:20120131, dvT0:0.96
time:20130131, dvT0:1.05
time:20140130, dvT0:1.28
time:20150130, dvT0:1.16
time:20160129, dvT0:0.69
SZ002366: avgDV:1.03
time:20120131, dvT0:1.06
time:20130131, dvT0:1.05
time:20140130, dvT0:1.04
time:20150130, dvT0:1.31
time:20160129, dvT0:0.67
SZ002053: avgDV:1.03
time:20120131, dvT0:0.99
time:20130131, dvT0:1.03
time:20140130, dvT0:0.99
time:20150130, dvT0:1.09
SZ002247: avgDV:1.03
time:20120131, dvT0:1.02
time:20130131, dvT0:1.00
time:20140130, dvT0:0.95
time:20150130, dvT0:1.06
time:20160129, dvT0:1.11
SZ000968: avgDV:1.03
time:20120131, dvT0:1.06
time:20130131, dvT0:1.10
time:20140130, dvT0:0.92
SZ300157: avgDV:1.03
time:20120131, dvT0:0.73
time:20130131, dvT0:1.22
time:20140130, dvT0:1.32
time:20150130, dvT0:1.16
time:20160129, dvT0:0.71
SZ000615: avgDV:1.03
time:20120131, dvT0:1.09
time:20130131, dvT0:1.03
time:20140130, dvT0:1.03
time:20160129, dvT0:0.96
SZ002227: avgDV:1.03
time:20120131, dvT0:0.87
time:20130131, dvT0:1.17
time:20140130, dvT0:1.18
time:20150130, dvT0:1.13
time:20160129, dvT0:0.78
SH600606: avgDV:1.03
time:20120131, dvT0:1.03
time:20130131, dvT0:1.04
time:20150130, dvT0:1.32
time:20160129, dvT0:0.71
SZ000587: avgDV:1.03
time:20120130, dvT0:1.29
time:20130104, dvT0:1.01
time:20150130, dvT0:1.06
time:20160129, dvT0:0.75
SZ002049: avgDV:1.03
time:20120131, dvT0:0.90
time:20130131, dvT0:0.99
time:20140130, dvT0:0.94
time:20150130, dvT0:1.28
SH600651: avgDV:1.03
time:20120131, dvT0:0.99
time:20130131, dvT0:1.06
time:20140130, dvT0:1.04
time:20150129, dvT0:1.11
time:20160129, dvT0:0.94
SZ000901: avgDV:1.03
time:20120131, dvT0:0.90
time:20130131, dvT0:1.22
time:20140130, dvT0:1.04
time:20150130, dvT0:0.94
SH600335: avgDV:1.03
time:20120131, dvT0:1.01
time:20130131, dvT0:1.08
time:20140130, dvT0:1.16
time:20150130, dvT0:1.25
time:20160129, dvT0:0.63
SZ300359: avgDV:1.03
time:20150130, dvT0:1.33
time:20160129, dvT0:0.72
SZ002108: avgDV:1.03
time:20120131, dvT0:0.99
time:20130131, dvT0:1.05
time:20140130, dvT0:1.14
time:20150130, dvT0:1.23
time:20160129, dvT0:0.73
SZ300118: avgDV:1.03
time:20120131, dvT0:0.95
time:20130131, dvT0:1.04
time:20140130, dvT0:1.33
time:20150130, dvT0:1.00
time:20160129, dvT0:0.80
SZ002516: avgDV:1.03
time:20120131, dvT0:0.98
time:20130131, dvT0:1.06
time:20140130, dvT0:1.01
time:20150130, dvT0:1.33
time:20160129, dvT0:0.75
SZ002264: avgDV:1.03
time:20120131, dvT0:0.95
time:20130131, dvT0:1.08
time:20140130, dvT0:1.34
time:20150130, dvT0:1.04
time:20160129, dvT0:0.71
SH600259: avgDV:1.03
time:20120131, dvT0:1.39
time:20130131, dvT0:1.00
time:20140130, dvT0:0.94
time:20150130, dvT0:1.07
time:20160129, dvT0:0.73
SZ000933: avgDV:1.03
time:20120131, dvT0:1.18
time:20130131, dvT0:1.03
time:20140130, dvT0:0.88
time:20150130, dvT0:0.90
time:20160129, dvT0:1.13
SZ002601: avgDV:1.03
time:20120131, dvT0:0.95
time:20130131, dvT0:1.02
time:20140130, dvT0:1.02
time:20150130, dvT0:1.15
time:20160129, dvT0:1.00
SZ002119: avgDV:1.03
time:20120131, dvT0:0.94
time:20130131, dvT0:1.06
time:20140130, dvT0:1.09
time:20150105, dvT0:1.10
time:20160129, dvT0:0.94
SZ300217: avgDV:1.03
time:20120131, dvT0:1.00
time:20130131, dvT0:1.03
time:20140130, dvT0:1.12
time:20150130, dvT0:1.18
time:20160129, dvT0:0.79
SH600521: avgDV:1.02
time:20120131, dvT0:0.95
time:20130131, dvT0:1.32
time:20140130, dvT0:0.96
time:20150130, dvT0:0.99
time:20160129, dvT0:0.90
SZ002094: avgDV:1.02
time:20120131, dvT0:1.03
time:20130131, dvT0:1.08
time:20140130, dvT0:1.12
time:20150130, dvT0:1.20
time:20160129, dvT0:0.68
SH600681: avgDV:1.02
time:20120131, dvT0:1.11
time:20130131, dvT0:1.17
time:20140130, dvT0:0.96
time:20150130, dvT0:1.12
time:20160129, dvT0:0.76
SZ300075: avgDV:1.02
time:20120131, dvT0:0.74
time:20130131, dvT0:1.06
time:20140130, dvT0:1.35
time:20150130, dvT0:1.34
time:20160129, dvT0:0.63
SZ002198: avgDV:1.02
time:20120131, dvT0:1.12
time:20130115, dvT0:1.11
time:20140130, dvT0:1.20
time:20150130, dvT0:1.02
time:20160129, dvT0:0.67
SH600872: avgDV:1.02
time:20120131, dvT0:1.02
time:20130131, dvT0:1.20
time:20140130, dvT0:1.04
time:20150130, dvT0:1.17
time:20160129, dvT0:0.69
SH600890: avgDV:1.02
time:20120131, dvT0:1.14
time:20130104, dvT0:0.99
time:20140102, dvT0:1.04
time:20150130, dvT0:0.93
SZ000002: avgDV:1.02
time:20120131, dvT0:1.03
time:20130131, dvT0:1.23
time:20140130, dvT0:0.90
time:20150130, dvT0:0.94
SZ002489: avgDV:1.02
time:20120131, dvT0:0.92
time:20130131, dvT0:1.05
time:20140130, dvT0:1.34
time:20150130, dvT0:1.16
time:20160129, dvT0:0.65
SZ300023: avgDV:1.02
time:20120131, dvT0:0.95
time:20130131, dvT0:1.00
time:20140130, dvT0:1.15
time:20150130, dvT0:1.08
time:20160129, dvT0:0.93
SZ000751: avgDV:1.02
time:20120131, dvT0:1.23
time:20130129, dvT0:1.17
time:20150130, dvT0:1.03
time:20160129, dvT0:0.67
SH600965: avgDV:1.02
time:20120131, dvT0:1.08
time:20130116, dvT0:1.15
time:20140130, dvT0:0.95
time:20150130, dvT0:1.13
time:20160129, dvT0:0.81
SZ002407: avgDV:1.02
time:20120131, dvT0:1.01
time:20130131, dvT0:1.20
time:20140130, dvT0:0.90
time:20150130, dvT0:1.21
time:20160129, dvT0:0.80
SZ002539: avgDV:1.02
time:20120131, dvT0:1.04
time:20130131, dvT0:1.06
time:20140130, dvT0:0.95
time:20150130, dvT0:1.18
time:20160129, dvT0:0.89
SH600332: avgDV:1.02
time:20130131, dvT0:1.31
time:20140130, dvT0:0.98
time:20150130, dvT0:1.11
time:20160129, dvT0:0.70
SZ002390: avgDV:1.02
time:20120131, dvT0:0.96
time:20130131, dvT0:1.01
time:20140130, dvT0:1.34
time:20150130, dvT0:1.14
time:20160129, dvT0:0.66
SZ300065: avgDV:1.02
time:20120131, dvT0:0.82
time:20130131, dvT0:1.12
time:20140130, dvT0:1.25
time:20150130, dvT0:1.17
time:20160129, dvT0:0.75
SH600714: avgDV:1.02
time:20120131, dvT0:1.08
time:20130131, dvT0:0.99
time:20140130, dvT0:1.00
SH600476: avgDV:1.02
time:20120131, dvT0:1.01
time:20130131, dvT0:1.04
time:20140130, dvT0:1.10
time:20150130, dvT0:1.17
time:20160129, dvT0:0.79
SH600530: avgDV:1.02
time:20120131, dvT0:1.04
time:20130131, dvT0:1.17
time:20140130, dvT0:0.97
time:20150130, dvT0:1.06
time:20160129, dvT0:0.88
SH600856: avgDV:1.02
time:20120131, dvT0:1.02
time:20130131, dvT0:1.02
time:20150128, dvT0:1.30
time:20160129, dvT0:0.74
SH600604: avgDV:1.02
time:20120131, dvT0:0.97
time:20130131, dvT0:1.19
time:20140130, dvT0:0.94
time:20150130, dvT0:1.14
time:20160129, dvT0:0.87
SZ300030: avgDV:1.02
time:20120131, dvT0:0.94
time:20130131, dvT0:1.04
time:20140130, dvT0:1.32
time:20150130, dvT0:1.15
time:20160129, dvT0:0.66
SH600452: avgDV:1.02
time:20120131, dvT0:0.95
time:20130131, dvT0:0.96
time:20140130, dvT0:1.18
time:20150130, dvT0:1.01
SH600348: avgDV:1.02
time:20120131, dvT0:1.24
time:20130131, dvT0:1.08
time:20140130, dvT0:0.85
time:20150130, dvT0:0.98
time:20160129, dvT0:0.96
SZ002437: avgDV:1.02
time:20120131, dvT0:0.94
time:20130131, dvT0:1.16
time:20140130, dvT0:1.06
time:20150130, dvT0:1.19
time:20160129, dvT0:0.76
SZ002085: avgDV:1.02
time:20120131, dvT0:1.06
time:20130131, dvT0:1.06
time:20140130, dvT0:0.93
time:20150130, dvT0:1.34
time:20160129, dvT0:0.72
SZ000519: avgDV:1.02
time:20120131, dvT0:1.21
time:20130131, dvT0:1.12
time:20140130, dvT0:1.01
time:20150130, dvT0:1.12
time:20160129, dvT0:0.65
SZ002237: avgDV:1.02
time:20120131, dvT0:1.21
time:20130131, dvT0:1.01
time:20140130, dvT0:1.04
time:20150116, dvT0:1.08
time:20160129, dvT0:0.77
SZ002664: avgDV:1.02
time:20130131, dvT0:0.93
time:20140130, dvT0:0.98
time:20150130, dvT0:1.15
SZ002642: avgDV:1.02
time:20120131, dvT0:0.87
time:20130131, dvT0:1.03
time:20140130, dvT0:1.24
time:20150130, dvT0:1.31
time:20160129, dvT0:0.65
SH600405: avgDV:1.02
time:20120131, dvT0:0.92
time:20130131, dvT0:1.33
time:20140130, dvT0:1.10
time:20150130, dvT0:1.07
time:20160129, dvT0:0.70
SZ000860: avgDV:1.02
time:20120131, dvT0:1.02
time:20130131, dvT0:1.13
time:20140130, dvT0:0.92
time:20150130, dvT0:1.08
time:20160129, dvT0:0.95
SZ300035: avgDV:1.02
time:20120131, dvT0:0.94
time:20130131, dvT0:1.26
time:20140130, dvT0:1.14
time:20150130, dvT0:1.06
time:20160129, dvT0:0.71
SZ002030: avgDV:1.02
time:20120131, dvT0:1.00
time:20130131, dvT0:1.11
time:20140130, dvT0:1.13
time:20150130, dvT0:1.15
time:20160129, dvT0:0.70
SZ300198: avgDV:1.02
time:20120131, dvT0:0.91
time:20130131, dvT0:1.31
time:20140130, dvT0:1.04
time:20150130, dvT0:1.14
time:20160129, dvT0:0.70
SZ000887: avgDV:1.02
time:20120131, dvT0:0.89
time:20130131, dvT0:1.18
time:20140130, dvT0:1.00
time:20150130, dvT0:1.34
time:20160129, dvT0:0.70
SZ002223: avgDV:1.02
time:20120131, dvT0:0.83
time:20130131, dvT0:1.11
time:20140130, dvT0:1.23
time:20150130, dvT0:1.21
time:20160129, dvT0:0.73
SZ000503: avgDV:1.02
time:20120131, dvT0:0.98
time:20130131, dvT0:1.17
time:20140130, dvT0:1.11
time:20150130, dvT0:1.17
time:20160126, dvT0:0.67
SZ002127: avgDV:1.02
time:20120131, dvT0:1.04
time:20130131, dvT0:1.04
time:20150130, dvT0:1.01
time:20160129, dvT0:0.99
SZ000078: avgDV:1.02
time:20120131, dvT0:0.99
time:20130131, dvT0:1.37
time:20140130, dvT0:1.04
time:20150130, dvT0:1.04
time:20160129, dvT0:0.65
SZ000912: avgDV:1.02
time:20120131, dvT0:0.94
time:20130131, dvT0:1.11
time:20140130, dvT0:1.07
time:20150130, dvT0:1.27
time:20160129, dvT0:0.71
SZ002714: avgDV:1.02
time:20150130, dvT0:1.16
time:20160129, dvT0:0.88
SZ000022: avgDV:1.02
time:20120131, dvT0:1.04
time:20130131, dvT0:1.59
time:20140130, dvT0:0.96
time:20150130, dvT0:0.85
time:20160129, dvT0:0.65
SZ002356: avgDV:1.02
time:20120131, dvT0:0.97
time:20130131, dvT0:1.03
time:20140130, dvT0:1.20
time:20150130, dvT0:1.11
time:20160127, dvT0:0.79
SH600608: avgDV:1.02
time:20120131, dvT0:1.08
time:20130131, dvT0:1.16
time:20140130, dvT0:1.08
time:20150130, dvT0:1.08
time:20160129, dvT0:0.70
SH600399: avgDV:1.02
time:20120131, dvT0:1.10
time:20130131, dvT0:1.24
time:20140130, dvT0:1.06
time:20150130, dvT0:0.96
time:20160129, dvT0:0.74
SZ002428: avgDV:1.02
time:20120131, dvT0:1.14
time:20130131, dvT0:1.16
time:20140130, dvT0:1.03
time:20150130, dvT0:1.03
time:20160129, dvT0:0.74
SH600330: avgDV:1.02
time:20120131, dvT0:1.04
time:20130131, dvT0:1.02
time:20140130, dvT0:1.31
time:20150130, dvT0:1.10
time:20160129, dvT0:0.63
SZ002064: avgDV:1.02
time:20120131, dvT0:1.09
time:20130131, dvT0:1.14
time:20140130, dvT0:1.05
time:20150130, dvT0:1.11
time:20160129, dvT0:0.70
SZ002575: avgDV:1.02
time:20120131, dvT0:0.95
time:20130131, dvT0:1.08
time:20140130, dvT0:1.15
time:20150128, dvT0:1.23
time:20160129, dvT0:0.68
SZ000959: avgDV:1.02
time:20120131, dvT0:1.07
time:20130131, dvT0:1.07
time:20140130, dvT0:0.95
time:20150130, dvT0:0.94
time:20160129, dvT0:1.06
SZ000929: avgDV:1.02
time:20120131, dvT0:1.03
time:20130131, dvT0:1.07
time:20140130, dvT0:0.90
time:20150130, dvT0:1.08
SH603010: avgDV:1.02
time:20150130, dvT0:1.02
SZ000921: avgDV:1.02
time:20120131, dvT0:1.05
time:20130131, dvT0:1.18
time:20140130, dvT0:0.96
time:20150130, dvT0:1.13
time:20160129, dvT0:0.78
SZ000651: avgDV:1.02
time:20120131, dvT0:1.11
time:20130131, dvT0:1.22
time:20140130, dvT0:0.83
time:20150130, dvT0:1.11
time:20160129, dvT0:0.83
SH600685: avgDV:1.02
time:20120131, dvT0:1.13
time:20130131, dvT0:1.07
time:20140130, dvT0:1.05
time:20150121, dvT0:1.20
time:20160129, dvT0:0.64
SH600572: avgDV:1.02
time:20120131, dvT0:1.11
time:20130131, dvT0:1.18
time:20150130, dvT0:1.08
time:20160129, dvT0:0.71
SZ002202: avgDV:1.02
time:20120131, dvT0:1.08
time:20130131, dvT0:1.10
time:20140130, dvT0:1.18
time:20150130, dvT0:1.04
time:20160129, dvT0:0.70
SZ000823: avgDV:1.02
time:20120131, dvT0:1.12
time:20130131, dvT0:1.06
time:20140130, dvT0:1.18
time:20150130, dvT0:1.05
time:20160129, dvT0:0.67
SZ002584: avgDV:1.02
time:20120131, dvT0:0.95
time:20130131, dvT0:1.07
time:20140130, dvT0:1.32
time:20150130, dvT0:1.14
time:20160129, dvT0:0.61
SH601216: avgDV:1.02
time:20120131, dvT0:0.87
time:20130131, dvT0:1.05
time:20140130, dvT0:1.31
time:20150130, dvT0:1.27
time:20160129, dvT0:0.59
SZ300050: avgDV:1.02
time:20120131, dvT0:0.93
time:20130131, dvT0:1.00
time:20140130, dvT0:1.16
time:20150130, dvT0:1.24
time:20160129, dvT0:0.75
SZ002423: avgDV:1.02
time:20120130, dvT0:1.02
time:20130131, dvT0:1.35
time:20140130, dvT0:0.98
time:20150130, dvT0:1.05
time:20160129, dvT0:0.69
SZ002026: avgDV:1.02
time:20120131, dvT0:1.10
time:20130131, dvT0:1.10
time:20140130, dvT0:1.14
time:20150130, dvT0:1.10
time:20160129, dvT0:0.64
SH601137: avgDV:1.02
time:20120131, dvT0:1.00
time:20130131, dvT0:1.03
time:20140130, dvT0:1.01
time:20150130, dvT0:1.03
SZ000960: avgDV:1.02
time:20120131, dvT0:1.21
time:20130131, dvT0:1.15
time:20140130, dvT0:0.95
time:20150130, dvT0:1.09
time:20160126, dvT0:0.69
SZ000983: avgDV:1.02
time:20120131, dvT0:1.10
time:20130131, dvT0:1.03
time:20140130, dvT0:0.84
time:20150130, dvT0:0.95
time:20160129, dvT0:1.17
SZ300314: avgDV:1.02
time:20130131, dvT0:1.24
time:20140130, dvT0:1.13
time:20150130, dvT0:1.07
time:20160129, dvT0:0.64
SZ002106: avgDV:1.02
time:20120131, dvT0:0.96
time:20130131, dvT0:1.23
time:20140130, dvT0:1.25
time:20150130, dvT0:1.05
time:20160129, dvT0:0.59
SH600184: avgDV:1.02
time:20120131, dvT0:1.05
time:20130131, dvT0:1.23
time:20140130, dvT0:0.96
time:20150130, dvT0:1.06
time:20160129, dvT0:0.79
SH601727: avgDV:1.02
time:20120131, dvT0:1.08
time:20130131, dvT0:1.04
time:20140130, dvT0:0.95
time:20150130, dvT0:1.33
time:20160129, dvT0:0.69
SZ002571: avgDV:1.02
time:20120131, dvT0:0.99
time:20130131, dvT0:1.26
time:20140130, dvT0:1.10
time:20150130, dvT0:1.15
time:20160129, dvT0:0.58
SZ002035: avgDV:1.02
time:20120131, dvT0:0.94
time:20130131, dvT0:1.29
time:20140130, dvT0:0.90
time:20150130, dvT0:1.18
time:20160129, dvT0:0.77
SH600781: avgDV:1.02
time:20120131, dvT0:1.09
time:20130131, dvT0:1.05
time:20140130, dvT0:0.91
time:20150130, dvT0:1.12
time:20160129, dvT0:0.91
SZ300290: avgDV:1.02
time:20130131, dvT0:1.06
time:20140129, dvT0:1.20
time:20150130, dvT0:1.26
time:20160129, dvT0:0.55
SZ300181: avgDV:1.02
time:20120131, dvT0:0.84
time:20130131, dvT0:1.16
time:20140130, dvT0:1.28
time:20150130, dvT0:1.09
time:20160129, dvT0:0.72
SZ002638: avgDV:1.02
time:20120131, dvT0:0.92
time:20130131, dvT0:0.94
time:20140130, dvT0:1.15
time:20150130, dvT0:1.10
time:20160129, dvT0:0.97
SZ000937: avgDV:1.02
time:20120131, dvT0:1.12
time:20130131, dvT0:1.21
time:20140130, dvT0:0.88
time:20150130, dvT0:0.92
time:20160129, dvT0:0.95
SH600157: avgDV:1.02
time:20120131, dvT0:1.10
time:20130131, dvT0:1.36
time:20140130, dvT0:0.86
time:20150130, dvT0:1.00
time:20160129, dvT0:0.77
SH600054: avgDV:1.02
time:20120131, dvT0:1.01
time:20130131, dvT0:1.15
time:20140130, dvT0:1.05
time:20150130, dvT0:1.06
time:20160129, dvT0:0.81
SZ002312: avgDV:1.02
time:20120131, dvT0:0.96
time:20130131, dvT0:1.02
time:20140130, dvT0:1.26
time:20160105, dvT0:0.82
SH600988: avgDV:1.02
time:20120104, dvT0:1.00
time:20130131, dvT0:1.15
time:20140130, dvT0:0.94
time:20150130, dvT0:1.12
time:20160129, dvT0:0.87
SZ002713: avgDV:1.02
time:20150130, dvT0:1.18
time:20160129, dvT0:0.85
SZ000555: avgDV:1.02
time:20120131, dvT0:1.06
time:20130131, dvT0:1.12
time:20140130, dvT0:1.08
time:20150130, dvT0:1.21
time:20160129, dvT0:0.61
SZ300133: avgDV:1.02
time:20120131, dvT0:0.83
time:20130131, dvT0:1.16
time:20140130, dvT0:1.24
time:20150130, dvT0:1.14
time:20160129, dvT0:0.71
SZ300303: avgDV:1.02
time:20130131, dvT0:1.04
time:20140130, dvT0:1.24
time:20150130, dvT0:1.13
time:20160129, dvT0:0.66
SH600227: avgDV:1.02
time:20120131, dvT0:1.05
time:20130131, dvT0:1.03
time:20140130, dvT0:0.93
time:20150130, dvT0:0.92
time:20160129, dvT0:1.14
SZ000153: avgDV:1.02
time:20120131, dvT0:1.01
time:20130131, dvT0:1.09
time:20150130, dvT0:0.94
SZ002224: avgDV:1.02
time:20120131, dvT0:1.03
time:20130131, dvT0:1.18
time:20140130, dvT0:1.07
time:20150130, dvT0:1.09
time:20160129, dvT0:0.70
SZ000620: avgDV:1.02
time:20120131, dvT0:1.00
time:20130131, dvT0:0.99
time:20140130, dvT0:1.45
time:20150130, dvT0:0.96
time:20160129, dvT0:0.67
SH600652: avgDV:1.02
time:20120131, dvT0:1.17
time:20130131, dvT0:1.02
time:20150130, dvT0:1.05
time:20160129, dvT0:0.82
SZ000876: avgDV:1.01
time:20120131, dvT0:1.02
time:20130131, dvT0:1.14
time:20140130, dvT0:0.81
time:20150130, dvT0:1.10
SZ000813: avgDV:1.01
time:20120131, dvT0:1.06
time:20130131, dvT0:1.17
time:20140130, dvT0:0.94
time:20150130, dvT0:1.05
time:20160129, dvT0:0.85
SH600715: avgDV:1.01
time:20120131, dvT0:1.18
time:20130131, dvT0:1.03
time:20140130, dvT0:1.11
time:20150130, dvT0:0.99
time:20160129, dvT0:0.76
SZ002606: avgDV:1.01
time:20120131, dvT0:1.02
time:20130131, dvT0:1.06
time:20140130, dvT0:1.15
time:20150130, dvT0:1.09
time:20160129, dvT0:0.75
