time:20120131, dvT0:1.03, dvHigh:1.07
time:20130131, dvT0:1.07, dvHigh:1.16
time:20140130, dvT0:1.15, dvHigh:1.24
time:20150130, dvT0:1.19, dvHigh:1.26
time:20160129, dvT0:0.79, dvHigh:1.01
No94 SZ002246: avgDV:1.05, avgHighDV:1.08, LastDV:1.94
time:20120131, dvT0:1.04, dvHigh:1.06
time:20130131, dvT0:1.10, dvHigh:1.18
time:20140130, dvT0:1.01, dvHigh:1.02
time:20150130, dvT0:1.04, dvHigh:1.07
No95 SZ000068: avgDV:1.05, avgHighDV:1.16, LastDV:2.54
time:20130131, dvT0:1.21, dvHigh:1.25
time:20140130, dvT0:1.13, dvHigh:1.22
time:20150126, dvT0:1.15, dvHigh:1.16
time:20160129, dvT0:0.69, dvHigh:1.00
No96 SH600640: avgDV:1.05, avgHighDV:1.15, LastDV:2.63
time:20120131, dvT0:1.02, dvHigh:1.06
time:20130131, dvT0:1.05, dvHigh:1.10
time:20140130, dvT0:1.29, dvHigh:1.43
time:20150130, dvT0:1.09, dvHigh:1.16
time:20160129, dvT0:0.78, dvHigh:1.01
No97 SZ002483: avgDV:1.04, avgHighDV:1.12, LastDV:1.11
time:20120131, dvT0:0.96, dvHigh:1.03
time:20130131, dvT0:1.01, dvHigh:1.11
time:20140130, dvT0:1.05, dvHigh:1.10
time:20150130, dvT0:1.15, dvHigh:1.23
No98 SH600784: avgDV:1.04, avgHighDV:1.20, LastDV:1.41
time:20120131, dvT0:1.06, dvHigh:1.12
time:20130131, dvT0:1.23, dvHigh:1.49
time:20140130, dvT0:0.91, dvHigh:1.00
time:20150130, dvT0:1.26, dvHigh:1.39
time:20160129, dvT0:0.76, dvHigh:1.01
No99 SZ002461: avgDV:1.04, avgHighDV:1.12, LastDV:0.90
time:20120131, dvT0:1.03, dvHigh:1.10
time:20130131, dvT0:1.04, dvHigh:1.11
time:20140130, dvT0:1.28, dvHigh:1.29
time:20150130, dvT0:1.05, dvHigh:1.09
time:20160129, dvT0:0.82, dvHigh:1.00
No100 SZ002066: avgDV:1.04, avgHighDV:1.14, LastDV:2.48
time:20120131, dvT0:1.00, dvHigh:1.06
time:20130131, dvT0:1.11, dvHigh:1.24
time:20140130, dvT0:1.01, dvHigh:1.02
time:20150130, dvT0:1.32, dvHigh:1.39
time:20160129, dvT0:0.78, dvHigh:1.01
No101 SZ002213: avgDV:1.04, avgHighDV:1.13, LastDV:2.72
time:20120131, dvT0:1.08, dvHigh:1.14
time:20130131, dvT0:1.04, dvHigh:1.09
time:20140130, dvT0:1.22, dvHigh:1.25
time:20150130, dvT0:1.14, dvHigh:1.16
time:20160129, dvT0:0.74, dvHigh:1.01
No102 SH600749: avgDV:1.04, avgHighDV:1.11, LastDV:1.75
time:20120131, dvT0:1.05, dvHigh:1.08
time:20130131, dvT0:1.04, dvHigh:1.18
time:20140130, dvT0:1.04, dvHigh:1.06
No103 SZ300306: avgDV:1.04, avgHighDV:1.19, LastDV:2.77
time:20130131, dvT0:0.98, dvHigh:1.22
time:20140130, dvT0:1.02, dvHigh:1.14
time:20150130, dvT0:1.13, dvHigh:1.21
No104 SH600633: avgDV:1.04, avgHighDV:1.17, LastDV:2.05
time:20120131, dvT0:0.98, dvHigh:1.13
time:20130131, dvT0:1.15, dvHigh:1.16
time:20140130, dvT0:1.38, dvHigh:1.41
time:20150130, dvT0:1.07, dvHigh:1.16
time:20160129, dvT0:0.63, dvHigh:1.01
No105 SZ002006: avgDV:1.04, avgHighDV:1.17, LastDV:0.79
time:20120131, dvT0:1.08, dvHigh:1.16
time:20130131, dvT0:1.10, dvHigh:1.31
time:20140130, dvT0:0.95, dvHigh:1.03
No106 SZ002610: avgDV:1.04, avgHighDV:1.15, LastDV:2.44
time:20120131, dvT0:0.96, dvHigh:1.06
time:20130131, dvT0:1.05, dvHigh:1.17
time:20140130, dvT0:1.31, dvHigh:1.33
time:20150130, dvT0:1.11, dvHigh:1.19
time:20160129, dvT0:0.77, dvHigh:1.00
No107 SZ000922: avgDV:1.04, avgHighDV:1.20, LastDV:1.23
time:20120131, dvT0:1.23, dvHigh:1.28
time:20130131, dvT0:1.06, dvHigh:1.32
time:20140130, dvT0:1.09, dvHigh:1.11
time:20150130, dvT0:1.18, dvHigh:1.31
time:20160129, dvT0:0.64, dvHigh:0.99
No108 SZ002470: avgDV:1.04, avgHighDV:1.13, LastDV:1.97
time:20120131, dvT0:1.08, dvHigh:1.08
time:20130131, dvT0:1.14, dvHigh:1.18
time:20140130, dvT0:1.02, dvHigh:1.10
time:20150130, dvT0:1.23, dvHigh:1.30
time:20160129, dvT0:0.73, dvHigh:1.00
No109 SZ300132: avgDV:1.04, avgHighDV:1.12, LastDV:2.41
time:20120131, dvT0:0.89, dvHigh:1.01
time:20130131, dvT0:1.07, dvHigh:1.20
time:20140130, dvT0:1.07, dvHigh:1.09
time:20150130, dvT0:1.14, dvHigh:1.20
No110 SZ002007: avgDV:1.04, avgHighDV:1.11, LastDV:2.43
time:20120131, dvT0:0.92, dvHigh:1.03
time:20130131, dvT0:1.15, dvHigh:1.26
time:20140130, dvT0:1.05, dvHigh:1.10
time:20150130, dvT0:1.09, dvHigh:1.14
time:20160129, dvT0:0.99, dvHigh:1.02
No111 SH600630: avgDV:1.04, avgHighDV:1.20, LastDV:2.69
time:20120131, dvT0:1.06, dvHigh:1.12
time:20130131, dvT0:1.12, dvHigh:1.23
time:20140130, dvT0:1.17, dvHigh:1.21
time:20150130, dvT0:1.22, dvHigh:1.33
time:20160129, dvT0:0.63, dvHigh:1.09
No112 SZ002432: avgDV:1.04, avgHighDV:1.17, LastDV:2.06
time:20120131, dvT0:1.02, dvHigh:1.10
time:20130131, dvT0:1.04, dvHigh:1.13
time:20140130, dvT0:1.29, dvHigh:1.34
time:20150130, dvT0:1.17, dvHigh:1.28
time:20160129, dvT0:0.69, dvHigh:1.00
No113 SH600551: avgDV:1.04, avgHighDV:1.15, LastDV:1.73
time:20120131, dvT0:0.94, dvHigh:1.08
time:20130131, dvT0:1.03, dvHigh:1.10
time:20140130, dvT0:1.44, dvHigh:1.47
time:20150130, dvT0:1.07, dvHigh:1.11
time:20160129, dvT0:0.73, dvHigh:1.00
No114 SZ002206: avgDV:1.04, avgHighDV:1.15, LastDV:1.95
time:20120131, dvT0:0.91, dvHigh:1.02
time:20130131, dvT0:1.16, dvHigh:1.27
time:20140130, dvT0:1.17, dvHigh:1.22
time:20150130, dvT0:1.20, dvHigh:1.26
time:20160129, dvT0:0.75, dvHigh:0.99
No115 SZ002355: avgDV:1.04, avgHighDV:1.15, LastDV:2.87
time:20120131, dvT0:1.01, dvHigh:1.33
time:20130131, dvT0:1.15, dvHigh:1.18
time:20140130, dvT0:1.01, dvHigh:1.05
time:20150130, dvT0:1.03, dvHigh:1.05
time:20160129, dvT0:0.99, dvHigh:1.15
No116 SZ002362: avgDV:1.04, avgHighDV:1.16, LastDV:1.62
time:20120131, dvT0:1.03, dvHigh:1.12
time:20130131, dvT0:1.21, dvHigh:1.29
time:20140130, dvT0:1.18, dvHigh:1.22
time:20150130, dvT0:1.11, dvHigh:1.15
time:20160129, dvT0:0.66, dvHigh:1.00
No117 SZ000021: avgDV:1.04, avgHighDV:1.15, LastDV:1.79
time:20120131, dvT0:1.05, dvHigh:1.10
time:20130131, dvT0:0.99, dvHigh:1.06
time:20140130, dvT0:1.27, dvHigh:1.32
time:20150130, dvT0:1.22, dvHigh:1.28
time:20160129, dvT0:0.66, dvHigh:1.01
No118 SZ002156: avgDV:1.04, avgHighDV:1.17, LastDV:2.59
time:20120131, dvT0:1.14, dvHigh:1.14
time:20130131, dvT0:1.04, dvHigh:1.11
time:20140130, dvT0:1.12, dvHigh:1.20
time:20150130, dvT0:1.33, dvHigh:1.39
time:20160129, dvT0:0.57, dvHigh:1.00
No119 SH600037: avgDV:1.04, avgHighDV:1.13, LastDV:1.89
time:20120131, dvT0:1.03, dvHigh:1.08
time:20130131, dvT0:1.03, dvHigh:1.06
time:20140130, dvT0:1.14, dvHigh:1.20
time:20150127, dvT0:1.27, dvHigh:1.31
time:20160129, dvT0:0.72, dvHigh:1.00
No120 SZ300084: avgDV:1.04, avgHighDV:1.18, LastDV:2.80
time:20120131, dvT0:1.19, dvHigh:1.26
time:20130131, dvT0:1.03, dvHigh:1.22
time:20140130, dvT0:1.35, dvHigh:1.40
time:20150130, dvT0:0.94, dvHigh:1.00
time:20160129, dvT0:0.67, dvHigh:1.01
No121 SZ002648: avgDV:1.04, avgHighDV:1.15, LastDV:1.08
time:20120131, dvT0:1.11, dvHigh:1.13
time:20130131, dvT0:1.16, dvHigh:1.25
time:20140130, dvT0:1.17, dvHigh:1.22
time:20150130, dvT0:1.07, dvHigh:1.14
time:20160129, dvT0:0.68, dvHigh:1.02
No122 SZ000534: avgDV:1.04, avgHighDV:1.11, LastDV:2.86
time:20120131, dvT0:1.05, dvHigh:1.10
time:20130131, dvT0:1.08, dvHigh:1.20
time:20140130, dvT0:0.97, dvHigh:1.00
time:20150130, dvT0:1.06, dvHigh:1.13
No123 SZ000096: avgDV:1.04, avgHighDV:1.16, LastDV:2.97
time:20120131, dvT0:1.06, dvHigh:1.10
time:20130131, dvT0:1.35, dvHigh:1.52
time:20140130, dvT0:1.04, dvHigh:1.11
time:20150130, dvT0:0.98, dvHigh:1.05
time:20160129, dvT0:0.76, dvHigh:1.00
No124 SZ300002: avgDV:1.04, avgHighDV:1.20, LastDV:2.34
time:20120131, dvT0:1.02, dvHigh:1.08
time:20130131, dvT0:1.12, dvHigh:1.23
time:20140130, dvT0:1.15, dvHigh:1.27
time:20150130, dvT0:1.24, dvHigh:1.38
time:20160129, dvT0:0.66, dvHigh:1.02
No125 SH600710: avgDV:1.04, avgHighDV:1.09, LastDV:1.51
time:20120131, dvT0:1.04, dvHigh:1.07
time:20130131, dvT0:1.04, dvHigh:1.07
time:20140130, dvT0:0.95, dvHigh:1.01
time:20150130, dvT0:0.87, dvHigh:1.04
time:20160129, dvT0:1.28, dvHigh:1.28
No126 SH600835: avgDV:1.04, avgHighDV:1.15, LastDV:2.51
time:20120131, dvT0:1.08, dvHigh:1.11
time:20130131, dvT0:1.04, dvHigh:1.06
time:20140130, dvT0:1.21, dvHigh:1.32
time:20150130, dvT0:1.17, dvHigh:1.24
time:20160129, dvT0:0.68, dvHigh:1.00
No127 SH600401: avgDV:1.04, avgHighDV:1.22, LastDV:1.04
time:20130131, dvT0:1.12, dvHigh:1.31
time:20140130, dvT0:1.03, dvHigh:1.12
time:20150130, dvT0:1.20, dvHigh:1.51
time:20160129, dvT0:0.79, dvHigh:0.95
No128 SZ000100: avgDV:1.04, avgHighDV:1.13, LastDV:2.02
time:20120131, dvT0:1.12, dvHigh:1.20
time:20130131, dvT0:1.10, dvHigh:1.17
time:20140130, dvT0:1.08, dvHigh:1.16
time:20150130, dvT0:1.02, dvHigh:1.13
time:20160129, dvT0:0.85, dvHigh:1.01
No129 SH600409: avgDV:1.04, avgHighDV:1.12, LastDV:1.71
time:20120131, dvT0:1.05, dvHigh:1.08
time:20130131, dvT0:1.16, dvHigh:1.17
time:20140130, dvT0:0.94, dvHigh:1.00
time:20150130, dvT0:1.31, dvHigh:1.35
time:20160129, dvT0:0.72, dvHigh:1.00
No130 SH600250: avgDV:1.04, avgHighDV:1.12, LastDV:2.68
time:20120131, dvT0:1.06, dvHigh:1.09
time:20130131, dvT0:1.28, dvHigh:1.29
time:20140130, dvT0:1.01, dvHigh:1.08
time:20160129, dvT0:0.79, dvHigh:1.00
No131 SH600198: avgDV:1.04, avgHighDV:1.16, LastDV:1.88
time:20120111, dvT0:1.00, dvHigh:1.04
time:20130131, dvT0:1.23, dvHigh:1.31
time:20140130, dvT0:1.27, dvHigh:1.33
time:20150130, dvT0:1.05, dvHigh:1.13
time:20160129, dvT0:0.63, dvHigh:1.00
No132 SZ002207: avgDV:1.03, avgHighDV:1.11, LastDV:2.53
time:20120131, dvT0:1.13, dvHigh:1.19
time:20130131, dvT0:1.09, dvHigh:1.15
time:20140130, dvT0:1.18, dvHigh:1.21
time:20150130, dvT0:0.74, dvHigh:0.90
No133 SH600390: avgDV:1.03, avgHighDV:1.17, LastDV:2.04
time:20120131, dvT0:0.99, dvHigh:1.13
time:20130131, dvT0:1.18, dvHigh:1.27
time:20140130, dvT0:1.25, dvHigh:1.34
time:20150130, dvT0:1.03, dvHigh:1.13
time:20160129, dvT0:0.72, dvHigh:0.99
No134 SZ000923: avgDV:1.03, avgHighDV:1.12, LastDV:1.99
time:20120131, dvT0:1.13, dvHigh:1.25
time:20130131, dvT0:1.05, dvHigh:1.07
time:20140130, dvT0:1.04, dvHigh:1.05
time:20150130, dvT0:1.17, dvHigh:1.25
time:20160129, dvT0:0.78, dvHigh:1.01
No135 SZ000603: avgDV:1.03, avgHighDV:1.15, LastDV:0.87
time:20120131, dvT0:1.26, dvHigh:1.35
time:20130131, dvT0:1.12, dvHigh:1.13
time:20140130, dvT0:0.92, dvHigh:1.01
time:20150130, dvT0:1.11, dvHigh:1.21
time:20160129, dvT0:0.77, dvHigh:1.07
No136 SZ000050: avgDV:1.03, avgHighDV:1.13, LastDV:2.72
time:20120131, dvT0:0.92, dvHigh:1.02
time:20130131, dvT0:1.16, dvHigh:1.20
time:20140130, dvT0:1.22, dvHigh:1.24
time:20150130, dvT0:1.16, dvHigh:1.19
time:20160129, dvT0:0.71, dvHigh:1.01
No137 SZ002082: avgDV:1.03, avgHighDV:1.09, LastDV:2.07
time:20120131, dvT0:1.06, dvHigh:1.14
time:20130131, dvT0:1.05, dvHigh:1.09
time:20140130, dvT0:0.99, dvHigh:1.04
time:20150130, dvT0:1.04, dvHigh:1.07
No138 SZ000908: avgDV:1.03, avgHighDV:1.17, LastDV:1.77
time:20120131, dvT0:1.22, dvHigh:1.22
time:20130131, dvT0:0.98, dvHigh:1.17
time:20140130, dvT0:1.14, dvHigh:1.19
time:20150130, dvT0:1.10, dvHigh:1.27
time:20160129, dvT0:0.74, dvHigh:1.00
No139 SZ300255: avgDV:1.03, avgHighDV:1.12, LastDV:2.79
time:20120131, dvT0:0.95, dvHigh:1.02
time:20130131, dvT0:1.23, dvHigh:1.35
time:20140130, dvT0:1.08, dvHigh:1.13
time:20150130, dvT0:1.01, dvHigh:1.07
time:20160129, dvT0:0.89, dvHigh:1.01
No140 SZ002189: avgDV:1.03, avgHighDV:1.17, LastDV:1.97
time:20120131, dvT0:1.06, dvHigh:1.14
time:20130131, dvT0:1.16, dvHigh:1.25
time:20140130, dvT0:1.01, dvHigh:1.05
time:20150130, dvT0:1.25, dvHigh:1.42
time:20160129, dvT0:0.70, dvHigh:1.01
No141 SH600712: avgDV:1.03, avgHighDV:1.07, LastDV:1.92
time:20120131, dvT0:1.06, dvHigh:1.09
time:20130131, dvT0:1.09, dvHigh:1.12
time:20140130, dvT0:0.93, dvHigh:1.01
time:20150130, dvT0:1.06, dvHigh:1.08
time:20160129, dvT0:1.03, dvHigh:1.05
No142 SZ000973: avgDV:1.03, avgHighDV:1.12, LastDV:1.44
time:20120131, dvT0:1.07, dvHigh:1.15
time:20130131, dvT0:1.04, dvHigh:1.22
time:20140130, dvT0:0.99, dvHigh:1.02
time:20150130, dvT0:1.03, dvHigh:1.09
No143 SH600462: avgDV:1.03, avgHighDV:1.10, LastDV:1.96
time:20120131, dvT0:1.25, dvHigh:1.25
time:20130131, dvT0:1.21, dvHigh:1.21
time:20140130, dvT0:0.94, dvHigh:1.01
time:20150130, dvT0:1.03, dvHigh:1.14
time:20160129, dvT0:0.73, dvHigh:0.90
No144 SZ002597: avgDV:1.03, avgHighDV:1.11, LastDV:2.27
time:20120131, dvT0:1.00, dvHigh:1.02
time:20130131, dvT0:1.01, dvHigh:1.16
time:20140130, dvT0:0.95, dvHigh:1.01
time:20150130, dvT0:1.19, dvHigh:1.34
time:20160129, dvT0:1.01, dvHigh:1.01
No145 SZ000761: avgDV:1.03, avgHighDV:1.12, LastDV:1.19
time:20120131, dvT0:0.99, dvHigh:1.09
time:20130131, dvT0:1.12, dvHigh:1.17
time:20140130, dvT0:0.91, dvHigh:1.00
time:20150130, dvT0:1.03, dvHigh:1.12
time:20160129, dvT0:1.10, dvHigh:1.21
No146 SZ002013: avgDV:1.03, avgHighDV:1.17, LastDV:2.36
time:20120131, dvT0:0.94, dvHigh:1.03
time:20130131, dvT0:1.33, dvHigh:1.55
time:20140130, dvT0:1.08, dvHigh:1.10
time:20150130, dvT0:1.02, dvHigh:1.13
time:20160129, dvT0:0.79, dvHigh:1.07
No147 SZ002126: avgDV:1.03, avgHighDV:1.14, LastDV:2.34
time:20120131, dvT0:0.89, dvHigh:1.01
time:20130131, dvT0:1.25, dvHigh:1.25
time:20140130, dvT0:1.22, dvHigh:1.23
time:20150130, dvT0:1.12, dvHigh:1.20
time:20160129, dvT0:0.68, dvHigh:1.00
No148 SZ002405: avgDV:1.03, avgHighDV:1.17, LastDV:2.03
time:20120131, dvT0:0.94, dvHigh:1.04
time:20130131, dvT0:1.06, dvHigh:1.28
time:20140130, dvT0:1.25, dvHigh:1.29
time:20150130, dvT0:1.19, dvHigh:1.25
time:20160129, dvT0:0.72, dvHigh:1.01
No149 SH600323: avgDV:1.03, avgHighDV:1.11, LastDV:2.41
time:20120131, dvT0:1.01, dvHigh:1.05
time:20130131, dvT0:1.06, dvHigh:1.09
time:20140130, dvT0:1.32, dvHigh:1.34
time:20150130, dvT0:1.03, dvHigh:1.06
time:20160129, dvT0:0.73, dvHigh:1.00
No150 SH600596: avgDV:1.03, avgHighDV:1.14, LastDV:1.05
time:20120131, dvT0:1.03, dvHigh:1.12
time:20130131, dvT0:1.39, dvHigh:1.44
time:20140130, dvT0:0.99, dvHigh:1.04
time:20150130, dvT0:1.07, dvHigh:1.12
time:20160129, dvT0:0.67, dvHigh:1.00
No151 SH600845: avgDV:1.03, avgHighDV:1.14, LastDV:2.97
time:20120131, dvT0:1.07, dvHigh:1.16
time:20130131, dvT0:1.03, dvHigh:1.09
time:20140130, dvT0:1.24, dvHigh:1.27
time:20150130, dvT0:1.10, dvHigh:1.20
time:20160129, dvT0:0.70, dvHigh:1.00
No152 SH600516: avgDV:1.03, avgHighDV:1.12, LastDV:1.07
time:20120131, dvT0:1.20, dvHigh:1.23
time:20130131, dvT0:1.19, dvHigh:1.24
time:20140130, dvT0:0.94, dvHigh:1.00
time:20150130, dvT0:1.10, dvHigh:1.14
time:20160129, dvT0:0.72, dvHigh:1.00
No153 SZ000892: avgDV:1.03, avgHighDV:1.11, LastDV:2.84
time:20120131, dvT0:1.15, dvHigh:1.18
time:20130131, dvT0:1.10, dvHigh:1.12
time:20140130, dvT0:1.05, dvHigh:1.05
time:20150127, dvT0:1.14, dvHigh:1.19
time:20160129, dvT0:0.70, dvHigh:1.02
No154 SZ000045: avgDV:1.03, avgHighDV:1.16, LastDV:1.66
time:20120131, dvT0:1.05, dvHigh:1.17
time:20130131, dvT0:1.26, dvHigh:1.38
time:20140128, dvT0:1.05, dvHigh:1.07
time:20150130, dvT0:1.10, dvHigh:1.18
time:20160129, dvT0:0.67, dvHigh:1.00
No155 SZ002357: avgDV:1.03, avgHighDV:1.11, LastDV:2.68
time:20120131, dvT0:1.02, dvHigh:1.06
time:20130131, dvT0:1.01, dvHigh:1.04
time:20140130, dvT0:1.29, dvHigh:1.29
time:20150130, dvT0:1.13, dvHigh:1.16
time:20160129, dvT0:0.70, dvHigh:1.00
No156 SH600507: avgDV:1.03, avgHighDV:1.21, LastDV:2.24
time:20120131, dvT0:1.26, dvHigh:1.38
time:20130131, dvT0:1.18, dvHigh:1.51
time:20140130, dvT0:0.89, dvHigh:1.00
time:20150130, dvT0:1.11, dvHigh:1.15
time:20160129, dvT0:0.71, dvHigh:1.02
No157 SH600973: avgDV:1.03, avgHighDV:1.14, LastDV:2.19
time:20120131, dvT0:1.08, dvHigh:1.11
time:20130131, dvT0:1.21, dvHigh:1.28
time:20140130, dvT0:1.08, dvHigh:1.17
time:20150130, dvT0:1.07, dvHigh:1.12
time:20160129, dvT0:0.70, dvHigh:1.02
No158 SH600889: avgDV:1.03, avgHighDV:1.15, LastDV:1.75
time:20120131, dvT0:1.09, dvHigh:1.19
time:20130131, dvT0:1.30, dvHigh:1.34
time:20140130, dvT0:0.95, dvHigh:1.01
time:20150130, dvT0:1.12, dvHigh:1.20
time:20160129, dvT0:0.69, dvHigh:1.00
No159 SZ000661: avgDV:1.03, avgHighDV:1.12, LastDV:2.67
time:20120131, dvT0:0.94, dvHigh:1.02
time:20130131, dvT0:1.21, dvHigh:1.26
time:20140130, dvT0:1.11, dvHigh:1.19
time:20150130, dvT0:1.06, dvHigh:1.12
time:20160129, dvT0:0.82, dvHigh:1.01
No160 SZ002011: avgDV:1.03, avgHighDV:1.09, LastDV:1.01
time:20120131, dvT0:1.03, dvHigh:1.11
time:20130131, dvT0:1.10, dvHigh:1.13
time:20140130, dvT0:0.91, dvHigh:1.00
time:20150130, dvT0:1.06, dvHigh:1.13
No161 SZ000968: avgDV:1.03, avgHighDV:1.12, LastDV:0.60
time:20120131, dvT0:1.06, dvHigh:1.14
time:20130131, dvT0:1.10, dvHigh:1.20
time:20140130, dvT0:0.92, dvHigh:1.00
No162 SZ300157: avgDV:1.03, avgHighDV:1.18, LastDV:1.16
time:20120131, dvT0:0.73, dvHigh:1.05
time:20130131, dvT0:1.22, dvHigh:1.25
time:20140130, dvT0:1.32, dvHigh:1.34
time:20150130, dvT0:1.16, dvHigh:1.27
time:20160129, dvT0:0.71, dvHigh:1.01
No163 SZ002227: avgDV:1.03, avgHighDV:1.13, LastDV:2.45
time:20120131, dvT0:0.87, dvHigh:1.01
time:20130131, dvT0:1.17, dvHigh:1.22
time:20140130, dvT0:1.18, dvHigh:1.25
time:20150130, dvT0:1.13, dvHigh:1.16
time:20160129, dvT0:0.78, dvHigh:1.00
No164 SH600606: avgDV:1.03, avgHighDV:1.18, LastDV:1.99
time:20120131, dvT0:1.03, dvHigh:1.07
time:20130131, dvT0:1.04, dvHigh:1.21
time:20150130, dvT0:1.32, dvHigh:1.44
time:20160129, dvT0:0.71, dvHigh:1.00
No165 SZ000587: avgDV:1.03, avgHighDV:1.11, LastDV:1.40
time:20120130, dvT0:1.29, dvHigh:1.32
time:20130104, dvT0:1.01, dvHigh:1.03
time:20150130, dvT0:1.06, dvHigh:1.09
time:20160129, dvT0:0.75, dvHigh:1.00
No166 SH600651: avgDV:1.03, avgHighDV:1.08, LastDV:1.76
time:20120131, dvT0:0.99, dvHigh:1.04
time:20130131, dvT0:1.06, dvHigh:1.10
time:20140130, dvT0:1.04, dvHigh:1.06
time:20150129, dvT0:1.11, dvHigh:1.12
time:20160129, dvT0:0.94, dvHigh:1.06
No167 SH600335: avgDV:1.03, avgHighDV:1.15, LastDV:1.21
time:20120131, dvT0:1.01, dvHigh:1.03
time:20130131, dvT0:1.08, dvHigh:1.13
time:20140130, dvT0:1.16, dvHigh:1.25
time:20150130, dvT0:1.25, dvHigh:1.33
time:20160129, dvT0:0.63, dvHigh:1.00
No168 SZ002264: avgDV:1.03, avgHighDV:1.12, LastDV:1.08
time:20120131, dvT0:0.95, dvHigh:1.02
time:20130131, dvT0:1.08, dvHigh:1.09
time:20140130, dvT0:1.34, dvHigh:1.39
time:20150130, dvT0:1.04, dvHigh:1.09
time:20160129, dvT0:0.71, dvHigh:1.02
No169 SZ000933: avgDV:1.03, avgHighDV:1.13, LastDV:0.45
time:20120131, dvT0:1.18, dvHigh:1.24
time:20130131, dvT0:1.03, dvHigh:1.08
time:20140130, dvT0:0.88, dvHigh:1.00
time:20150130, dvT0:0.90, dvHigh:1.11
time:20160129, dvT0:1.13, dvHigh:1.21
No170 SZ002601: avgDV:1.03, avgHighDV:1.06, LastDV:1.04
time:20120131, dvT0:0.95, dvHigh:1.01
time:20130131, dvT0:1.02, dvHigh:1.08
time:20140130, dvT0:1.02, dvHigh:1.02
time:20150130, dvT0:1.15, dvHigh:1.15
time:20160129, dvT0:1.00, dvHigh:1.03
No171 SZ002119: avgDV:1.03, avgHighDV:1.12, LastDV:2.58
time:20120131, dvT0:0.94, dvHigh:1.10
time:20130131, dvT0:1.06, dvHigh:1.14
time:20140130, dvT0:1.09, dvHigh:1.11
time:20150105, dvT0:1.10, dvHigh:1.10
time:20160129, dvT0:0.94, dvHigh:1.14
No172 SZ300217: avgDV:1.03, avgHighDV:1.14, LastDV:1.71
time:20120131, dvT0:1.00, dvHigh:1.09
time:20130131, dvT0:1.03, dvHigh:1.24
time:20140130, dvT0:1.12, dvHigh:1.19
time:20150130, dvT0:1.18, dvHigh:1.20
time:20160129, dvT0:0.79, dvHigh:1.00
No173 SZ002094: avgDV:1.02, avgHighDV:1.12, LastDV:1.72
time:20120131, dvT0:1.03, dvHigh:1.07
time:20130131, dvT0:1.08, dvHigh:1.10
time:20140130, dvT0:1.12, dvHigh:1.12
time:20150130, dvT0:1.20, dvHigh:1.29
time:20160129, dvT0:0.68, dvHigh:0.99
No174 SH600681: avgDV:1.02, avgHighDV:1.10, LastDV:2.90
time:20120131, dvT0:1.11, dvHigh:1.11
time:20130131, dvT0:1.17, dvHigh:1.17
time:20140130, dvT0:0.96, dvHigh:1.02
time:20150130, dvT0:1.12, dvHigh:1.21
time:20160129, dvT0:0.76, dvHigh:1.01
No175 SZ002198: avgDV:1.02, avgHighDV:1.11, LastDV:2.59
time:20120131, dvT0:1.12, dvHigh:1.14
time:20130115, dvT0:1.11, dvHigh:1.12
time:20140130, dvT0:1.20, dvHigh:1.22
time:20150130, dvT0:1.02, dvHigh:1.05
time:20160129, dvT0:0.67, dvHigh:1.01
No176 SZ000751: avgDV:1.02, avgHighDV:1.18, LastDV:1.41
time:20120131, dvT0:1.23, dvHigh:1.35
time:20130129, dvT0:1.17, dvHigh:1.26
time:20150130, dvT0:1.03, dvHigh:1.11
time:20160129, dvT0:0.67, dvHigh:1.00
No177 SZ002539: avgDV:1.02, avgHighDV:1.09, LastDV:2.58
time:20120131, dvT0:1.04, dvHigh:1.10
time:20130131, dvT0:1.06, dvHigh:1.10
time:20140130, dvT0:0.95, dvHigh:1.01
time:20150130, dvT0:1.18, dvHigh:1.24
time:20160129, dvT0:0.89, dvHigh:1.04
No178 SH600530: avgDV:1.02, avgHighDV:1.13, LastDV:2.58
time:20120131, dvT0:1.04, dvHigh:1.08
time:20130131, dvT0:1.17, dvHigh:1.29
time:20140130, dvT0:0.97, dvHigh:1.01
time:20150130, dvT0:1.06, dvHigh:1.14
time:20160129, dvT0:0.88, dvHigh:1.13
No179 SZ300030: avgDV:1.02, avgHighDV:1.15, LastDV:2.94
time:20120131, dvT0:0.94, dvHigh:1.05
time:20130131, dvT0:1.04, dvHigh:1.09
time:20140130, dvT0:1.32, dvHigh:1.39
time:20150130, dvT0:1.15, dvHigh:1.22
time:20160129, dvT0:0.66, dvHigh:1.01
No180 SZ000519: avgDV:1.02, avgHighDV:1.15, LastDV:2.14
time:20120131, dvT0:1.21, dvHigh:1.21
time:20130131, dvT0:1.12, dvHigh:1.20
time:20140130, dvT0:1.01, dvHigh:1.03
time:20150130, dvT0:1.12, dvHigh:1.18
time:20160129, dvT0:0.65, dvHigh:1.13
No181 SZ002237: avgDV:1.02, avgHighDV:1.14, LastDV:1.33
time:20120131, dvT0:1.21, dvHigh:1.28
time:20130131, dvT0:1.01, dvHigh:1.07
time:20140130, dvT0:1.04, dvHigh:1.08
time:20150116, dvT0:1.08, dvHigh:1.14
time:20160129, dvT0:0.77, dvHigh:1.14
No182 SH600405: avgDV:1.02, avgHighDV:1.12, LastDV:2.20
time:20120131, dvT0:0.92, dvHigh:1.04
time:20130131, dvT0:1.33, dvHigh:1.33
